[2023-04-26T22:32:29.696] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:33.065] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:42.479] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:45.100] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:50.557] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:51.825] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:52.649] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:53.760] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:56.755] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:32:59.427] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:33:55.985] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:34:00.889] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:34:07.591] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:34:09.668] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:23.194] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:27.321] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:29.633] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:33.399] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:34.442] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:35.586] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:39.363] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:35:43.237] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:41:35.491] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:41:44.714] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:41:46.633] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:43:34.227] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:43:40.038] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:43:42.477] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:43:43.650] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:43:45.048] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:57:01.339] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T22:57:02.215] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-04-26T23:03:07.360] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
